image_id,text
11281,তাদের জন্য নতুন হাঁথিয়াল জেলার দাবি করছিলেন। ২০০৯ খ্রিস্টাব্দে এ
11282,কারণে একটি সংস্থাটি তৈরি করা হয় এবং তার নাম দেওয়া
11283,হয় হাঁথিয়াল জেলা কার্যক্রম দাবি সংগঠন। এই সংগঠনটি হাঁথিয়াল থেকে
11284,"আইজল অবধি পদযাত্রা ছাড়াও একাধিক কার্যক্রম করে। অনশন, বন্ধ, হরতাল,"
11285,"মিটিং-মিছিল, জনমত সংগ্রহ  করে তারা রাজ্যের মুখ্যমন্ত্রীর কাছে তাদের"
11286,"দাবিপত্র পেশ করেন। ,, ওই একই সময়ে ৫৪ নম্বর জাতীয়"
11287,সড়ক অবরোধ করে  তারা মিজোরামের মুখ্যমন্ত্রীর সাথে দফায় দফায়
11288,রাজম কৃষ্ণান তিরুচিরাপল্লী জেলার মুসিরিতে জন্মগ্রহণ করেন। তার প্রাতিষ্ঠানিক শিক্ষা
11289,খুব কম ছিল এবং মনে হয় যে তিনি মূলত একজন
11290,রওনক মাহমুদ ২৬ অক্টোবর ১৯৬২ সালে তৎকালীন পূর্বপাকিস্তানের পটুয়াখালীর বাউফলের
11291,জন্মগ্রহণ করেন। বাংলাদেশ কৃষি বিশ্ববিদ্যালয় থেকে তিনি  বিএসসি সম্মান
11292,যার শরীর ও ডানা মূখ্যত কালচে খয়রি বর্নের উপর সাদা
11293,ডোরা। এরা ‘প্যাপিলিওনিডি’ পরিবারের এবং 'প্যাপিলিওনিনি' উপগোত্রের সদস্য। দক্ষিণ-পূর্ব এশিয়ায়
11294,পাওয়া যাওয়া প্রজাপতির একটি অপেক্ষাকৃত সাধারণ এবং বিপন্ন নয় এমন
11295,প্রজাতি। এটি আসাম এবং সিকিম সহ ভারতের কিছু অংশেও পাওয়া
11296,২৪-১’ হতে ২৫-৭’ উত্তর অক্ষাংশ ও ২৭-২’ হতে ২৬-৩’ পূর্ব
11297,"দ্রাঘিমাংশ। এই ইউনিয়নের উত্তরে মান্দা উপজেলা, দক্ষিণে মোহনপুর উপজেলা, পশ্চিমে"
11298,পূর্ববর্তী রবাবি ধারার পাশাপাশি একটি সমান্তরাল ধারা হিসেবে গড়ে উঠেছিল
11299,"কীর্তনকাররা, যারা ছিলেন শিখ কীর্তন গায়ক। শিখ গুরুদের আমলে কিছু"
11300,পেশাদার বা অ-পেশাদার গায়কের মধ্য থেকে ঘরানাটির জন্ম হয়। সময়ের
11301,সাথে সাথে শিখ গায়কদের এই অপেশাদার ঘরানাটি অবশেষে পেশাদার ঐতিহ্যে
11302,আব্দুল করিম ১৯৪৪ সালে চট্টগ্রাম আই আই কলেজ থেকে প্রথম
11303,বিভাগে ২য় স্থান অধিকার করে প্রবেশিকা পাস করেন। ১৯৪৬ সালে
11304,ঐ প্রতিষ্ঠান থেকেই প্রথম বিভাগে ৮ম স্থান অধিকার করে আই.এ
